@relation segment

@attribute original numeric
@attribute Gaussian_blur_8.0 numeric
@attribute class {nucleus,background}

@data
1,1.20027,background
1,1.187917,background
1,1.181527,background
1,1.181884,background
2,1.18837,background
1,1.198899,background
2,1.210604,background
1,1.220945,background
2,1.22861,background
2,1.233741,background
1,1.237387,background
2,1.240592,background
1,1.243698,background
2,1.246259,background
2,1.247557,background
1,1.247315,background
2,1.246097,background
1,1.245179,background
1,1.246035,background
1,1.249799,background
1,1.256947,background
1,1.267161,background
0,1.279352,background
1,1.291836,background
2,1.3028,background
1,1.310955,background
1,1.316026,background
1,1.318712,background
2,1.320087,background
1,1.320898,background
2,1.321257,background
1,1.320914,background
1,1.319728,background
1,1.317858,background
1,1.315539,background
1,1.312712,background
2,1.308964,background
1,1.303887,background
1,1.297554,background
0,1.290622,background
1,1.283884,background
1,1.277589,background
1,1.271087,background
1,1.263198,background
2,1.253122,background
2,1.241302,background
1,1.229639,background
1,1.220941,background
1,1.217972,background
1,1.319238,background
2,1.305467,background
1,1.288621,background
2,1.269947,background
1,1.250873,background
2,1.232484,background
1,1.215526,background
1,1.200817,background
1,1.189572,background
0,1.183199,background
1,1.182547,background
1,1.187142,background
1,1.195021,background
1,1.203406,background
3,1.209877,background
1,1.213394,background
1,1.214558,background
1,1.215015,background
1,1.216412,background
1,1.219565,background
1,1.224254,background
1,1.22966,background
1,1.23503,background
2,1.240147,background
1,1.245387,background
2,1.251496,background
1,1.259285,background
1,1.269348,background
1,1.281749,background
1,1.295757,background
1,1.309793,background
3,1.321823,background
2,1.330122,background
2,1.333975,background
1,1.333861,background
1,1.33101,background
1,1.326713,background
1,1.321882,background
1,1.317078,background
2,1.312719,background
1,1.309116,background
2,1.306221,background
1,1.303423,background
1,1.299723,background
2,1.294325,background
1,1.2872,background
1,1.279154,background
2,1.271258,background
1,1.26405,background
2,1.25711,background
1,1.249384,background
3,1.240061,background
1,1.22942,background
1,1.219064,background
1,1.211424,background
1,1.208906,background
2,1.213231,background
1,1.303783,background
2,1.291998,background
1,1.276961,background
1,1.260335,background
1,1.243773,background
1,1.228257,background
1,1.21412,background
2,1.201625,background
2,1.191511,background
2,1.184941,background
1,1.182783,background
2,1.184772,background
1,1.189223,background
2,1.193641,background
1,1.195909,background
1,1.19534,background
1,1.192943,background
1,1.190785,background
2,1.190889,background
1,1.194364,background
1,1.201163,background
1,1.210461,background
1,1.221223,background
1,1.232638,background
1,1.244265,background
1,1.256036,background
2,1.268211,background
1,1.281221,background
1,1.295336,background
1,1.310206,background
2,1.324621,background
1,1.33673,background
1,1.344749,background
1,1.347713,background
1,1.345832,background
1,1.340244,background
1,1.332452,background
2,1.323875,background
1,1.315699,background
1,1.308856,background
1,1.303861,background
1,1.300507,background
1,1.297736,background
1,1.294019,background
2,1.288138,background
1,1.27989,background
2,1.270171,background
1,1.260359,background
1,1.251412,background
1,1.243344,background
1,1.23543,background
1,1.226971,background
1,1.218081,background
1,1.209939,background
1,1.204388,background
1,1.203233,background
2,1.207708,background
1,1.294932,background
2,1.284224,background
1,1.269763,background
1,1.253811,background
1,1.238447,background
2,1.224715,background
1,1.212631,background
2,1.201901,background
1,1.192692,background
1,1.185786,background
1,1.181965,background
1,1.181149,background
1,1.182019,background
1,1.182525,background
1,1.181005,background
2,1.177182,background
1,1.172374,background
0,1.168827,background
0,1.168618,background
2,1.172865,background
1,1.181549,background
1,1.193879,background
1,1.208758,background
1,1.225083,background
1,1.241877,background
2,1.258407,background
2,1.274344,background
2,1.289791,background
2,1.305019,background
1,1.319987,background
1,1.333962,background
1,1.345548,background
1,1.353207,background
3,1.355914,background
2,1.353579,background
1,1.347003,background
2,1.337544,background
1,1.326782,background
2,1.316315,background
1,1.307538,background
1,1.30128,background
1,1.297359,background
1,1.294461,background
2,1.290624,background
2,1.284203,background
1,1.274739,background
1,1.263139,background
2,1.251069,background
1,1.239988,background
1,1.230479,background
1,1.222283,background
1,1.214891,background
1,1.20825,background
1,1.203034,background
1,1.200382,background
1,1.201364,background
1,1.206608,background
1,1.284517,background
1,1.269221,background
1,1.252277,background
0,1.236367,background
1,1.222837,background
1,1.2116,background
2,1.201916,background
1,1.193357,background
1,1.186182,background
1,1.180918,background
1,1.177567,background
1,1.175197,background
1,1.172324,background
1,1.167874,background
1,1.162024,background
1,1.156296,background
1,1.152844,background
1,1.153454,background
1,1.158924,background
1,1.169055,background
1,1.183078,background
1,1.200017,background
1,1.21883,background
2,1.238399,background
1,1.257653,background
1,1.275827,background
1,1.29266,background
1,1.308283,background
2,1.322819,background
1,1.33598,background
1,1.346927,background
1,1.354539,background
2,1.35786,background
2,1.356473,background
1,1.35064,background
1,1.341258,background
1,1.329755,background
1,1.317939,background
2,1.30765,background
1,1.30016,background
1,1.29553,background
3,1.292386,background
1,1.288447,background
1,1.281639,background
1,1.271162,background
1,1.25784,background
1,1.24358,background
2,1.230364,background
1,1.21942,background
1,1.211023,background
1,1.204902,background
2,1.200837,background
1,1.198973,background
1,1.199714,background
1,1.203369,background
1,1.256327,background
1,1.238401,background
2,1.223689,background
1,1.212244,background
1,1.203045,background
1,1.195066,background
1,1.187905,background
1,1.181633,background
1,1.176205,background
1,1.171064,background
1,1.165392,background
2,1.158826,background
1,1.152039,background
1,1.146659,background
1,1.144525,background
1,1.146831,background
0,1.153762,background
1,1.164732,background
1,1.178931,background
1,1.195634,background
1,1.214149,background
1,1.233618,background
2,1.25302,background
1,1.27143,background
1,1.28832,background
1,1.303614,background
1,1.317457,background
3,1.329871,background
1,1.340519,background
2,1.348713,background
2,1.353598,background
2,1.354409,background
1,1.350745,background
1,1.342834,background
1,1.331742,background
2,1.319357,background
1,1.307959,background
1,1.299381,background
1,1.294102,background
1,1.290848,background
2,1.287104,background
1,1.280358,background
1,1.269387,background
1,1.25483,background
1,1.238765,background
1,1.223675,background
2,1.211443,background
1,1.20292,background
1,1.198107,background
2,1.196653,background
1,1.198209,background
2,1.21603,background
1,1.207248,background
2,1.200076,background
1,1.193322,background
1,1.186439,background
1,1.179229,background
2,1.17152,background
1,1.16326,background
2,1.154902,background
1,1.147659,background
1,1.143196,background
2,1.142893,background
1,1.147168,background
2,1.155411,background
1,1.166507,background
1,1.179537,background
1,1.194057,background
1,1.209895,background
1,1.226735,background
2,1.24394,background
1,1.26072,background
2,1.276457,background
2,1.290892,background
1,1.30408,background
2,1.316172,background
1,1.32716,background
1,1.336675,background
1,1.343919,background
1,1.347775,background
1,1.347169,background
2,1.341614,background
2,1.331748,background
2,1.319484,background
1,1.307531,background
2,1.298326,background
1,1.292842,background
2,1.289989,background
1,1.287069,background
2,1.281126,background
2,1.270459,background
1,1.255426,background
1,1.238175,background
1,1.221612,background
2,1.208248,background
1,1.199525,background
1,1.196951,background
1,1.187877,background
1,1.177341,background
1,1.166152,background
1,1.155662,background
1,1.147639,background
0,1.143761,background
1,1.144896,background
1,1.150654,background
1,1.159612,background
2,1.1701,background
1,1.181032,background
1,1.192196,background
2,1.203944,background
1,1.216603,background
1,1.230117,background
1,1.244065,background
2,1.257925,background
1,1.271337,background
2,1.2842,background
2,1.296611,background
1,1.308652,background
1,1.320089,background
1,1.330106,background
1,1.337285,background
1,1.340001,background
1,1.337184,background
1,1.329104,background
1,1.317687,background
1,1.306005,background
1,1.297025,background
1,1.29217,background
1,1.290536,background
1,1.289283,background
1,1.285053,background
2,1.275659,background
1,1.261104,background
1,1.153029,background
3,1.161754,background
2,1.170949,background
1,1.179345,background
1,1.186853,background
1,1.194211,background
1,1.202314,background
1,1.21172,background
2,1.222502,background
1,1.234393,background
0,1.247024,background
1,1.260108,background
1,1.273522,background
1,1.287205,background
1,1.300859,background
1,1.313597,background
1,1.32382,background
2,1.329605,background
3,1.329545,background
1,1.323684,background
1,1.313941,background
1,1.219448,background
2,1.216557,background
2,1.214762,background
1,1.210891,background
1,1.208743,background
1,1.203984,background
0,1.201059,background
2,1.195717,background
1,1.192248,background
2,1.186788,background
1,1.196461,background
1,1.183671,background
1,1.178579,background
1,1.181603,background
1,1.189677,background
1,1.177055,background
1,1.172652,background
1,1.176721,background
1,1.185954,background
2,1.173807,background
2,1.170105,background
1,1.174904,background
1,1.185884,background
1,1.174327,background
0,1.171004,background
1,1.175882,background
1,1.188592,background
0,1.177547,background
1,1.174089,background
1,1.178312,background
1,1.191715,background
1,1.181006,background
1,1.176973,background
1,1.180085,background
2,1.192171,background
1,1.181683,background
1,1.176978,background
1,1.179105,background
2,1.187554,background
1,1.177375,background
3,1.172402,background
1,1.174345,background
1,1.177592,background
1,1.168078,background
2,1.163692,background
1,1.16673,background
1,1.164797,background
1,1.156523,background
1,1.15378,background
1,1.159255,background
1,1.153894,background
1,1.147488,background
0,1.147287,background
1,1.15613,background
1,1.150207,background
1,1.146113,background
1,1.148869,background
1,1.161264,background
1,1.157723,background
1,1.155985,background
1,1.161453,background
1,1.176768,background
1,1.177665,background
1,1.177812,background
1,1.185118,background
1,1.202114,background
1,1.211459,background
1,1.208035,background
1,1.209114,background
2,1.216978,background
1,1.234205,background
1,1.26283,background
1,1.247224,background
2,1.244181,background
1,1.244938,background
2,1.252013,background
1,1.268239,background
1,1.295883,background
