@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Hessian_largest_8.0_true numeric
@attribute Hessian_middle_8.0_true numeric
@attribute Hessian_smallest_8.0_true numeric
@attribute Derivatives_1_1_1_8.0 numeric
@attribute Derivatives_2_2_2_8.0 numeric
@attribute Derivatives_3_3_3_8.0 numeric
@attribute Derivatives_4_4_4_8.0 numeric
@attribute Derivatives_5_5_5_8.0 numeric
@attribute Laplacian_8.0 numeric
@attribute Edges_8.0 numeric
@attribute Structure_largest_8.0_1.0 numeric
@attribute Structure_smallest_8.0_1.0 numeric
@attribute Structure_largest_8.0_3.0 numeric
@attribute Structure_smallest_8.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
13,10.29117,0.830429,0.449909,0.017901,0.0349,0.132952,0.229641,-2.458134,-4.508145,-0.398422,0.721098,0.21895,0.087623,0.245897,0.185713,10.36685,0.07568,0.097727,0.053838,0.04485,-0.00463,-0.001009,0.000746,0.000599,0.000026,0.088738,0.142227,0.023519,0.003445,0.061846,0.008321,10.382483,0.091313,0.015634,0.056796,0.00407,0.001435,-0.002219,0.000002,-0,-0,0,-0.054161,0.085463,0.010279,0.000123,0.04608,0.001196,9.938238,-0.352932,-0.428612,-0.444245,0.024518,0.005429,0.00032,-0.000306,-0.000001,0,0,-0,-0.018769,0.020727,0.000805,0.000041,0.002546,0.000287,NotSpot
10,10.726633,0.766719,0.135779,0.07058,-0.002378,0.087021,-1.037704,-7.497833,-4.981513,-0.973078,0.622838,0.212877,0.089826,0.260465,0.182974,10.449383,-0.27725,0.085682,0.08062,0.010721,-0.004947,-0.002169,0.001111,0.000232,-0.000005,0.015783,0.166807,0.026665,0.004368,0.065185,0.008348,10.391162,-0.335471,-0.058221,0.059639,0.002863,0.000446,-0.001967,-0.000006,-0,0,0,-0.056331,0.079201,0.009545,0.000158,0.047045,0.001226,9.936744,-0.789889,-0.512639,-0.454418,0.024634,0.005431,0.000367,-0.000299,-0.000001,0,0,-0,-0.018837,0.019219,0.000762,0.000032,0.002539,0.000273,NotSpot
16,10.928487,0.678506,0.509026,0.138756,-0.156981,0.001977,-0.399772,5.531013,58.756416,-1.048775,0.264444,0.198944,0.077955,0.272287,0.178877,10.533339,-0.395148,0.096598,0.075012,0.027729,-0.000624,-0.002118,0.000642,-0.000586,-0.000552,-0.049315,0.177376,0.029312,0.004668,0.067555,0.008265,10.402233,-0.526254,-0.131105,0.061516,0.002965,0.000651,-0.00153,-0.000014,-0.000001,0,0,-0.057901,0.074841,0.009057,0.000218,0.047598,0.001302,9.94079,-0.987697,-0.592548,-0.461443,0.024717,0.005352,0.000385,-0.000282,-0.000001,0,0,-0,-0.01898,0.019801,0.000764,0.000054,0.002545,0.0003,NotSpot
8,10.729047,0.618275,0.601032,0.185255,-0.053789,0.323627,2.055488,1.288461,-82.526276,0.202498,0.214299,0.204787,0.071105,0.278445,0.175163,10.584413,-0.144634,0.091116,0.063503,0.04543,0.009374,-0.001371,-0.00073,-0.000792,0.000195,-0.073043,0.175385,0.029401,0.003897,0.068447,0.008035,10.414534,-0.314513,-0.169879,0.062179,0.004532,0.000909,-0.000962,-0.000021,-0.000001,0,0,-0.058557,0.072531,0.008771,0.000279,0.047658,0.001401,9.950277,-0.778769,-0.634135,-0.464256,0.02477,0.005199,0.000373,-0.000256,-0.000001,0,0,0,-0.019198,0.022172,0.000814,0.000102,0.002564,0.000364,NotSpot
14,10.776261,0.720377,0.178866,0.038291,0.275547,-0.275806,-1.00855,-1.937103,19.945953,-0.50322,0.33173,0.180344,0.074956,0.277852,0.173894,10.592484,-0.183777,0.092812,0.048667,0.020379,0.019766,-0.000875,-0.001701,0.000161,0.001307,-0.064525,0.162785,0.026312,0.003528,0.067591,0.007683,10.4261,-0.350162,-0.166385,0.061441,0.006006,0.002478,-0.000348,-0.000025,-0.000001,0,0,-0.057912,0.072304,0.008656,0.000324,0.047188,0.001506,9.964787,-0.811475,-0.627698,-0.461313,0.024787,0.004979,0.000324,-0.000222,-0.000001,0,0,0,-0.019484,0.025708,0.000921,0.00016,0.002596,0.00046,NotSpot
14,10.900172,0.894158,0.357727,0.01003,0.136748,-0.490919,-1.298659,-1.020177,48.727753,-1.241855,0.149836,0.15857,0.095729,0.271216,0.176575,10.565644,-0.334528,0.08246,0.034846,0.003118,0.023586,-0.000339,-0.001037,0.000818,0.000428,-0.044495,0.151142,0.023077,0.003191,0.065069,0.007402,10.435712,-0.46446,-0.129932,0.059284,0.007242,0.003717,0.000223,-0.000024,-0.000001,0,0,-0.055759,0.074174,0.008718,0.00035,0.0462,0.00161,9.984194,-0.915978,-0.58145,-0.451518,0.024767,0.004697,0.00024,-0.000182,-0.000001,-0,0,0,-0.01983,0.02985,0.001094,0.000208,0.002643,0.000577,NotSpot
9,10.696391,0.68174,0.63717,0.267976,-0.172898,0.192342,1.521781,-0.098381,-36.915054,-0.312546,0.433273,0.186985,0.117217,0.260658,0.181299,10.510822,-0.185569,0.05051,0.032098,0.006788,0.018279,0.00092,0.000608,0.000089,-0.001149,-0.011624,0.159231,0.023186,0.001863,0.06129,0.007283,10.441697,-0.254694,-0.069125,0.055877,0.008159,0.004397,0.000676,-0.00002,-0.000001,-0,0,-0.052115,0.078146,0.008991,0.000357,0.044768,0.001722,10.00774,-0.688651,-0.503082,-0.433957,0.024706,0.004357,0.000128,-0.000136,-0.000001,-0,0,0,-0.020221,0.034237,0.001331,0.00024,0.002711,0.000702,NotSpot
4,9.667116,1.174585,0.544246,0.014974,0.108341,0.479697,0.09232,-11.705685,20.576557,1.733805,0.637645,0.22413,0.149839,0.262558,0.18569,10.409909,0.742793,0.112697,0.039735,0.035902,-0.000347,0.000777,0.000326,-0.000551,-0.000622,0.116529,0.212068,0.042898,0.002972,0.065943,0.009181,10.390784,0.723668,-0.019125,0.056249,0.005324,0.003324,-0.002554,-0.000001,-0,-0,-0,-0.058249,0.091264,0.011166,0.000087,0.045979,0.001175,9.936682,0.269566,-0.473228,-0.454103,0.024407,0.005501,0.000148,-0.000331,-0,0,0,-0,-0.018757,0.02169,0.000847,0.000035,0.002562,0.000279,NotSpot
12,10.303359,0.606173,0.404851,0.258379,-0.213377,-0.276829,0.627339,11.547214,-2.034082,-0.057057,0.708171,0.188204,0.137219,0.276148,0.183399,10.468031,0.164672,0.10251,0.062706,0.023198,-0.000414,-0.000671,0.000892,-0.000713,-0.001235,0.063002,0.225882,0.046092,0.003889,0.069482,0.009024,10.400828,0.097469,-0.067203,0.059005,0.003135,0.002208,-0.002315,-0.000011,-0,0,-0,-0.059932,0.087309,0.010692,0.000132,0.046945,0.001226,9.937105,-0.366254,-0.530926,-0.463723,0.024523,0.005468,0.000176,-0.00032,-0.000001,0,0,-0,-0.018879,0.020986,0.00082,0.000037,0.002562,0.000281,NotSpot
14,10.693769,0.817169,0.496076,0.439814,-0.134846,0.174795,0.147291,-2.414412,-32.224636,-0.873431,0.31099,0.199326,0.107188,0.28788,0.179863,10.527719,-0.16605,0.090504,0.069652,0.005312,0.002226,-0.001821,0.000358,-0.000419,-0.000326,0.015539,0.240987,0.049527,0.004017,0.071848,0.008731,10.412744,-0.281025,-0.114975,0.060834,0.001274,0.001213,-0.001857,-0.00002,-0.000001,0,-0,-0.060895,0.084967,0.010412,0.000207,0.047519,0.001313,9.943099,-0.750669,-0.58462,-0.469645,0.024608,0.00535,0.000181,-0.000298,-0.000001,0,0,-0,-0.019077,0.022237,0.000845,0.000068,0.002576,0.000323,NotSpot
9,10.556664,0.583854,0.333234,0.117247,0.173871,0.199711,-0.289583,-11.462145,56.517776,-0.133373,0.617812,0.26787,0.090292,0.294682,0.177432,10.566458,0.009794,0.078376,0.049962,0.024777,0.009102,-0.002272,-0.000825,0.000819,0.001261,0.003636,0.2422,0.049059,0.003377,0.072502,0.008297,10.425566,-0.131098,-0.140892,0.061451,0.001885,0.00138,-0.001241,-0.000026,-0.000001,0,0,-0.060946,0.084204,0.010293,0.000288,0.047619,0.001424,9.95452,-0.602143,-0.611938,-0.471045,0.024663,0.005153,0.000161,-0.000266,-0.000001,0,0,0,-0.019349,0.025019,0.000923,0.000119,0.002604,0.000401,NotSpot
12,10.370107,0.694946,0.483974,0.027441,0.193555,-0.650099,0.467057,12.662407,-61.922768,0.238413,0.792529,0.27811,0.119341,0.294965,0.178844,10.583284,0.213178,0.064292,0.06205,0.006941,0.017372,-0.002007,-0.001266,0.001917,0.001318,0.004699,0.217237,0.04222,0.003022,0.071186,0.007816,10.437722,0.067616,-0.145562,0.060665,0.003431,0.002596,-0.00056,-0.000029,-0.000001,0,0,-0.05983,0.084962,0.010315,0.000352,0.047206,0.001547,9.97091,-0.399197,-0.612374,-0.466812,0.024682,0.004883,0.000111,-0.000225,-0.000001,0,0,0,-0.019687,0.028757,0.001066,0.000171,0.002647,0.000507,NotSpot
8,10.407833,0.63042,0.326768,0.160584,-0.015895,-0.234983,0.436868,-2.83125,25.909161,0.464236,0.811635,0.246998,0.149154,0.288833,0.184841,10.584475,0.176641,0.069086,0.047872,0.011543,0.021879,-0.000757,-0.000552,0.000957,-0.000177,-0.009671,0.176576,0.032485,0.00295,0.068044,0.007669,10.448352,0.040519,-0.136123,0.058469,0.004765,0.003712,0.00008,-0.000029,-0.000001,0,0,-0.057416,0.087206,0.010487,0.000391,0.046293,0.001679,9.992121,-0.415712,-0.592354,-0.456231,0.024662,0.004547,0.00003,-0.000177,-0.000001,0,0,0,-0.020085,0.032977,0.001275,0.000213,0.002709,0.000629,NotSpot
11,10.539837,1.131226,0.820025,0.263623,-0.016838,0.35651,-0.343267,0.166054,15.116401,0.574824,0.512781,0.237236,0.171468,0.277985,0.19242,10.561724,0.021887,0.053446,0.040069,0.008624,0.018896,0.001222,0.000503,-0.001402,-0.001018,-0.022001,0.152704,0.026239,0.002088,0.063587,0.007521,10.45578,-0.084057,-0.105944,0.055053,0.005749,0.004394,0.000594,-0.000025,-0.000001,0,0,-0.053698,0.090933,0.010843,0.000402,0.044954,0.001822,10.017343,-0.522494,-0.544381,-0.438437,0.024597,0.004149,0.000077,-0.000124,-0.000001,-0,0,0,-0.020525,0.037372,0.001544,0.000239,0.002795,0.000754,NotSpot
11,9.696359,1.00576,0.703455,0.155845,0.179144,0.127493,-1.749188,-0.390062,90.211296,1.865059,0.849295,0.499801,0.154108,0.274729,0.184571,10.493906,0.797547,0.087567,0.038719,0.007215,-0.002878,0.002265,-0.000899,-0.000966,0.000741,0.056064,0.282144,0.060644,0.002767,0.065994,0.010716,10.383212,0.686853,-0.110694,0.053151,0.010953,0.003952,-0.002836,0.000005,0,-0,-0,-0.060152,0.098038,0.012136,0.000126,0.044571,0.001169,9.938987,0.242628,-0.554919,-0.444225,0.024147,0.005518,0.000065,-0.000353,-0,0,0,-0,-0.018564,0.024633,0.000955,0.000047,0.002589,0.000299,NotSpot
15,9.892932,0.642897,0.27014,0.173633,0.006763,-0.368681,0.34904,12.023823,-66.434441,0.739404,0.708191,0.369172,0.132108,0.287546,0.1847,10.50595,0.613018,0.091245,0.042592,0.023391,-0.000283,0.001985,-0.000532,-0.001044,-0.000602,0.072044,0.283327,0.064692,0.002961,0.070597,0.010352,10.394173,0.501241,-0.111777,0.056028,0.00935,0.003196,-0.002876,-0.000008,-0,0,-0,-0.062182,0.095368,0.011843,0.000091,0.045813,0.001197,9.935907,0.042975,-0.570043,-0.458265,0.024287,0.005542,0.000083,-0.00035,-0,0,0,-0,-0.018662,0.022871,0.000895,0.000032,0.002581,0.000275,NotSpot
11,10.326036,0.394868,0.274424,0.144762,-0.195035,0.056143,1.691093,-4.24248,8.936975,0.024318,0.613967,0.265394,0.118833,0.301396,0.182615,10.532315,0.206279,0.087628,0.062044,0.028087,0.001657,0.000288,-0.000069,-0.000378,-0.001175,0.053671,0.289367,0.069613,0.003535,0.074435,0.009855,10.407139,0.081102,-0.125176,0.058461,0.007457,0.00236,-0.002653,-0.000018,-0,0,-0,-0.063558,0.093902,0.011724,0.000105,0.046785,0.001265,9.938335,-0.387701,-0.59398,-0.468803,0.024401,0.005472,0.000083,-0.000335,-0.000001,0,0,-0,-0.018846,0.022949,0.00089,0.000045,0.002588,0.000292,NotSpot
10,10.71839,0.811381,0.452972,0.200126,0.191672,-0.065955,-0.928323,-13.765559,5.672599,-1.064227,0.572481,0.281475,0.128443,0.313201,0.179998,10.557977,-0.160414,0.083177,0.055238,0.011156,0.003811,-0.001348,0.000035,0.000751,0.000053,0.039096,0.301042,0.074038,0.003301,0.076834,0.009258,10.421481,-0.296909,-0.136496,0.060049,0.005661,0.001604,-0.002182,-0.000026,-0.000001,0,-0,-0.064105,0.093776,0.011754,0.000181,0.047387,0.001361,9.946326,-0.772064,-0.61165,-0.475155,0.024486,0.005313,0.000066,-0.000308,-0.000001,0,0,-0,-0.019108,0.024788,0.000941,0.000082,0.002612,0.000348,NotSpot
14,10.479999,0.715332,0.316193,0.055646,0.347346,-0.567766,-1.133129,18.180544,-17.952967,-0.343493,0.86492,0.399748,0.1147,0.319879,0.179452,10.575129,0.09513,0.08381,0.024997,0.010802,0.007506,-0.001893,0.000119,0.001627,0.000744,0.048011,0.297624,0.072238,0.002734,0.077227,0.008639,10.436286,-0.043713,-0.138843,0.060484,0.00449,0.001259,-0.001529,-0.00003,-0.000001,0,-0,-0.063715,0.094741,0.011893,0.000265,0.047539,0.001479,9.959709,-0.520289,-0.615419,-0.476577,0.024542,0.00507,0.00003,-0.00027,-0.000001,0,0,0,-0.019442,0.02791,0.001052,0.000132,0.002651,0.000438,NotSpot
6,9.803617,1.364301,0.911538,0.011964,0.050641,0.247556,0.004196,-6.487923,85.284874,2.263875,0.739404,0.46604,0.117617,0.319613,0.183713,10.588054,0.784437,0.090939,0.046079,0.010408,0.013324,-0.001343,0.000241,0.0012,-0.000095,0.055268,0.261498,0.060689,0.002948,0.075379,0.008378,10.450315,0.646699,-0.137738,0.059573,0.004291,0.001607,-0.000794,-0.000031,-0.000001,0,0,-0.062258,0.096612,0.012118,0.000335,0.0472,0.001613,9.977972,0.174356,-0.610082,-0.472343,0.024561,0.004751,0.00003,-0.000223,-0.000001,0,0,0,-0.01984,0.031804,0.00123,0.000179,0.002709,0.000551,NotSpot
4,9.695708,1.744376,0.756278,0.481265,0.074603,0.390342,1.331932,-3.11269,-106.099625,2.981919,0.583792,0.435852,0.158337,0.312235,0.19266,10.598448,0.90274,0.089068,0.060729,0.004751,0.019065,-0.000332,-0.000126,-0.000336,-0.000287,0.03309,0.201801,0.043842,0.003192,0.071521,0.008258,10.462994,0.767285,-0.135454,0.057319,0.004709,0.002357,-0.000088,-0.000029,-0.000001,0,0,-0.059671,0.099303,0.012435,0.000378,0.046384,0.001759,10.000923,0.305215,-0.597525,-0.46207,0.024539,0.004363,0.000117,-0.000169,-0.000001,0,0,0,-0.020293,0.036069,0.001473,0.000213,0.002788,0.000674,NotSpot
7,10.21353,1.678741,0.495445,0.306303,0.284122,0.020601,-1.021622,-0.060442,20.931448,1.4896,0.618259,0.355121,0.17838,0.299326,0.20298,10.588404,0.374874,0.069201,0.05156,0.012462,0.019887,0.000604,-0.00065,-0.00152,0.000523,0.005178,0.15139,0.030412,0.002394,0.066289,0.008039,10.472627,0.259097,-0.115777,0.053915,0.005114,0.003102,0.000488,-0.000026,-0.000001,0,0,-0.055927,0.102836,0.012876,0.000391,0.045164,0.001915,10.027744,-0.185785,-0.560659,-0.444882,0.024469,0.00391,0.000225,-0.000111,-0.000001,-0,0,0,-0.020784,0.040439,0.001771,0.000234,0.002894,0.000793,NotSpot
10,10.344578,0.865125,0.521024,0.18731,-0.163471,-0.162344,-1.009538,3.03636,85.17659,0.531411,0.576232,0.481704,0.115729,0.315069,0.184025,10.617853,0.273275,0.076751,0.072399,0.010562,-0.005968,0.001566,-0.000826,-0.000762,0.000025,-0.014914,0.330115,0.082621,0.00424,0.07514,0.011853,10.390031,0.045453,-0.227822,0.056266,0.012091,0.003373,-0.003156,-0.000017,0,0,-0,-0.064984,0.098157,0.012262,0.000203,0.045535,0.001266,9.936086,-0.408492,-0.681767,-0.453945,0.024161,0.005546,0.000122,-0.000361,-0,0,0,-0,-0.018493,0.024232,0.000951,0.000034,0.002602,0.000275,NotSpot
7,10.444756,0.619138,0.59262,0.356384,0.029859,0.127144,-0.005285,-11.936769,-48.058407,0.329867,0.66533,0.387037,0.111699,0.330341,0.18206,10.617062,0.172306,0.080577,0.077001,0.011036,-0.001572,0.000305,-0.000943,0.000501,0.000564,0.00746,0.342219,0.092467,0.004206,0.079343,0.010974,10.407324,-0.037432,-0.209738,0.058064,0.010825,0.00264,-0.002947,-0.000026,-0,0,-0,-0.066248,0.099202,0.012563,0.000153,0.04651,0.001352,9.940517,-0.504238,-0.676544,-0.466806,0.024271,0.005436,0.000088,-0.000343,-0,0,0,-0,-0.018747,0.025034,0.000972,0.000055,0.002619,0.000307,NotSpot
23,10.744162,0.914978,0.62256,0.021359,0.169107,-0.851196,-0.180491,23.685097,30.94846,-1.516178,0.820682,0.426377,0.110656,0.342604,0.180428,10.611261,-0.1329,0.080144,0.062721,0.011572,0.001854,-0.00041,-0.000203,0.001391,0.000522,0.028995,0.355921,0.100114,0.003441,0.081822,0.010138,10.425526,-0.318636,-0.185736,0.059143,0.009374,0.001937,-0.002471,-0.000031,-0,0,-0,-0.06658,0.101331,0.012979,0.000174,0.047142,0.001455,9.95048,-0.793682,-0.660782,-0.475046,0.024355,0.005234,0.000043,-0.000311,-0,0,0,-0,-0.019078,0.027376,0.001053,0.000095,0.002653,0.000375,NotSpot
15,10.450581,0.90276,0.628638,0.428668,0.046455,-0.755973,-0.219022,-3.894172,-11.483387,-0.702789,0.959719,0.564827,0.122672,0.348729,0.181686,10.608301,0.157721,0.093359,0.040572,0.00013,0.004588,0.000072,0.00118,0.000763,-0.000992,0.052656,0.349434,0.097854,0.00276,0.08197,0.009627,10.443646,-0.006934,-0.164655,0.059197,0.008078,0.001356,-0.001796,-0.000031,-0.000001,0,-0,-0.065918,0.104073,0.013453,0.000238,0.047354,0.001573,9.965766,-0.484815,-0.642535,-0.47788,0.024409,0.004946,0.000016,-0.000269,-0.000001,0,0,-0,-0.019479,0.030773,0.001198,0.000142,0.002706,0.000473,NotSpot
3,9.631498,1.944718,0.86586,0.177129,-0.171329,0.777453,1.111488,-11.609898,-40.901314,2.987707,0.659997,0.698235,0.134971,0.34694,0.188112,10.612775,0.981277,0.120583,0.048319,0.009148,0.009352,0.000749,0.001536,-0.000837,-0.001798,0.063117,0.304901,0.08169,0.003611,0.07959,0.00938,10.460714,0.829216,-0.152061,0.058046,0.007216,0.001008,-0.001021,-0.000029,-0.000001,0,0,-0.064254,0.107091,0.01394,0.000294,0.047103,0.001704,9.985798,0.3543,-0.626977,-0.474916,0.024426,0.00458,0.000094,-0.000217,-0.000001,0,0,0,-0.01994,0.034782,0.001412,0.000182,0.00278,0.000589,NotSpot
5,9.517174,2.269744,0.724948,0.451443,0.202843,0.736386,-1.175227,1.339614,65.810608,3.446134,0.407155,0.668933,0.13176,0.337193,0.199147,10.61822,1.101047,0.128654,0.067874,0.012466,0.016206,0.000237,-0.00002,-0.001258,0.000097,0.048315,0.230281,0.057557,0.004289,0.075007,0.009131,10.476381,0.959208,-0.141839,0.055695,0.006857,0.00096,-0.000265,-0.000025,-0.000001,0,0,-0.061592,0.110243,0.014434,0.000329,0.046404,0.001846,10.010364,0.49319,-0.607857,-0.466018,0.024399,0.004142,0.000193,-0.000158,-0,0,0,0,-0.02045,0.03906,0.001686,0.000211,0.002879,0.000709,NotSpot
8,10.097646,1.583307,0.424621,0.182606,0.484251,-0.300377,-0.722001,8.263341,-21.910898,1.341292,0.685892,0.460874,0.158709,0.32128,0.211617,10.603443,0.505797,0.103139,0.062689,0.007242,0.020118,-0.001114,-0.001666,-0.000029,0.001974,0.033208,0.160319,0.036846,0.003294,0.068985,0.008777,10.488927,0.391281,-0.114516,0.052324,0.006741,0.001166,0.000368,-0.000022,-0.000001,0,0,-0.057899,0.113583,0.014957,0.000339,0.04533,0.001992,10.038616,-0.05903,-0.564827,-0.450311,0.024323,0.00364,0.00031,-0.000095,-0,-0,0,0,-0.020993,0.043377,0.002008,0.000228,0.003006,0.000818,NotSpot
9,10.55984,0.821274,0.346141,0.222693,-0.166512,0.364576,0.771476,-7.729594,-26.693903,0.697826,0.795347,0.539445,0.080811,0.339174,0.184444,10.683199,0.123359,0.092646,0.05732,0.043355,-0.014813,-0.000164,-0.00016,-0.000181,0.000749,-0.078681,0.362655,0.097032,0.004922,0.078857,0.013694,10.375906,-0.183934,-0.307293,0.056968,0.012621,0.003757,-0.003351,-0.000026,0,0,-0,-0.065832,0.099973,0.012411,0.000449,0.0451,0.001406,9.937237,-0.622603,-0.745962,-0.438669,0.024032,0.00551,0.000257,-0.000365,-0,0,0,-0,-0.018265,0.025755,0.001014,0.000038,0.002626,0.000278,NotSpot
13,10.310129,0.808517,0.550878,0.310902,0.176674,-0.06794,-2.314682,13.640762,56.375431,1.048492,0.87856,0.540809,0.083468,0.356469,0.182837,10.667633,0.357504,0.088194,0.074129,0.008388,-0.008957,-0.000189,-0.000876,0.00074,0.001806,-0.022453,0.389161,0.113977,0.004303,0.083437,0.012568,10.398577,0.088448,-0.269056,0.057855,0.012302,0.002991,-0.00315,-0.000033,0,0,-0,-0.067167,0.10347,0.013168,0.000349,0.046067,0.001512,9.943618,-0.366511,-0.724015,-0.454959,0.024136,0.005361,0.000184,-0.000343,-0,0,0,-0,-0.018591,0.027208,0.001065,0.000066,0.002654,0.000324,NotSpot
5,10.21209,0.788976,0.485338,0.22767,-0.020993,0.179805,0.669543,-16.80549,-41.506531,1.046644,1.053875,0.606959,0.089596,0.36942,0.18215,10.6433,0.431211,0.084837,0.073536,0.013101,-0.003172,0.000691,-0.000415,0.000612,0.000608,0.024401,0.409721,0.126847,0.003561,0.086038,0.011671,10.421721,0.209632,-0.221579,0.058131,0.011553,0.002228,-0.002676,-0.000033,-0,0,-0,-0.067455,0.107803,0.014024,0.000286,0.046725,0.001615,9.955476,-0.256614,-0.687824,-0.466246,0.024216,0.005116,0.000106,-0.000309,-0,0,0,-0,-0.018993,0.029975,0.001179,0.000107,0.002701,0.000402,NotSpot
8,10.03306,1.315082,0.79445,0.520215,-0.265707,0.274454,1.241451,-3.409392,21.436172,1.589317,0.872396,0.734321,0.101056,0.374789,0.184656,10.630261,0.597201,0.105514,0.064498,0.0071,0.001118,0.002084,0.00085,-0.000795,-0.001656,0.048116,0.40328,0.125504,0.003267,0.086011,0.011081,10.444192,0.411132,-0.186069,0.057556,0.010611,0.001498,-0.001995,-0.000029,-0,0,-0,-0.066669,0.112301,0.014891,0.000262,0.047,0.001721,9.972559,-0.060501,-0.657702,-0.471633,0.024266,0.004784,0.000018,-0.000263,-0,0,0,-0,-0.019464,0.033594,0.00136,0.000149,0.002769,0.000505,NotSpot
6,9.790828,2.139994,0.773805,0.379736,-0.266864,-0.044948,0.429601,14.042645,-42.222542,2.534062,0.700358,0.859368,0.107234,0.371034,0.192148,10.630781,0.839953,0.141067,0.069142,0.022589,0.006021,0.002355,0.001152,-0.001727,-0.001845,0.049336,0.353919,0.105483,0.004657,0.083189,0.010634,10.465234,0.674406,-0.165547,0.056001,0.009761,0.000843,-0.001207,-0.000023,-0.000001,0,0,-0.064919,0.116459,0.015691,0.000264,0.046851,0.001832,9.994232,0.203404,-0.636549,-0.471002,0.024278,0.004373,0.000082,-0.000207,-0,0,0,0,-0.019987,0.037682,0.001606,0.000183,0.002861,0.00062,NotSpot
7,9.817594,2.320004,0.288397,0.013593,0.077298,0.106344,-0.964446,-2.866906,43.441147,2.594808,0.623526,0.784522,0.119049,0.358542,0.204159,10.630834,0.81324,0.155827,0.083017,0.034304,0.012285,0.00043,-0.000063,-0.000669,0.000338,0.038505,0.268688,0.074147,0.005832,0.07798,0.010184,10.484668,0.667074,-0.146166,0.053481,0.009162,0.000356,-0.000426,-0.000017,-0.000001,0,0,-0.062287,0.120065,0.016387,0.000271,0.04629,0.001946,10.020246,0.202652,-0.610588,-0.464422,0.024245,0.00389,0.000199,-0.000144,-0,0,0,0,-0.020554,0.041948,0.001907,0.000207,0.002981,0.000733,NotSpot
11,10.668982,0.551572,0.249582,0.138386,-0.069398,0.195368,1.013903,-6.704979,-24.632271,0.440376,1.009055,0.601712,0.07393,0.354923,0.185932,10.67256,0.003578,0.076109,0.060653,0.044781,-0.021561,-0.002012,0.000965,0.000322,0.000542,-0.091981,0.389818,0.107788,0.005392,0.081155,0.015685,10.351798,-0.317183,-0.320762,0.057848,0.010736,0.004282,-0.003414,-0.000033,0,0,-0,-0.064302,0.100905,0.012293,0.000791,0.044476,0.001645,9.939528,-0.729454,-0.733032,-0.412271,0.023902,0.005434,0.000468,-0.000361,-0,0,0,-0,-0.018,0.027406,0.001087,0.000045,0.002653,0.000285,NotSpot
