@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute class {Spot,NotSpot}

@data
22,24.138699,1.630231,0.605489,0.592771,0.459206,-0.002745,-0.468865,19.616796,40.517807,1.617513,2.394454,3.054126,0.481207,13.621268,1.193357,24.801191,0.662493,0.174654,0.058828,0.030401,0.022213,0.005448,-0.002534,0.001137,0.000867,-0.146226,0.318714,0.226089,0.052351,2.483962,0.086762,23.819023,-0.319675,-0.982168,0.25273,0.02743,0.017953,0.000707,0.000014,-0,0,0,-0.207347,0.104281,0.054679,0.008607,0.159198,0.008617,NotSpot
25,24.200241,1.27343,0.260105,0.194311,0.388559,1.831014,-2.111067,-60.529522,319.252808,1.339225,2.721739,2.942863,0.523642,13.614257,1.121897,24.920664,0.720423,0.216399,0.115975,0.002058,0.034321,0.002291,-0.002633,-0.001658,-0.001299,-0.098365,0.290764,0.229729,0.054609,2.540111,0.079163,23.887667,-0.312574,-1.032997,0.256269,0.022377,0.017555,0.000067,-0.000001,0,0,0,-0.216337,0.116338,0.056032,0.010815,0.161437,0.009411,NotSpot
22,24.477598,1.483804,1.361507,0.064798,-0.08654,0.889626,6.088952,8.557096,-514.775085,0.187095,2.317615,2.51456,0.723504,13.667343,1.097665,25.035973,0.558374,0.224697,0.173248,0.000069,0.032377,0.001432,-0.001294,-0.003621,-0.002061,-0.051379,0.281531,0.222734,0.059499,2.594826,0.0742,23.97893,-0.498669,-1.057043,0.259792,0.018398,0.013777,-0.000529,-0.000015,0,0,0,-0.227617,0.126003,0.056881,0.013169,0.163119,0.01015,NotSpot
40,24.075684,2.266533,1.61086,0.549396,0.284416,0.194022,-0.112746,31.214941,155.778931,1.205069,1.579264,2.002328,1.238946,13.80928,1.122559,25.155397,1.079714,0.215689,0.205239,0.018292,0.017684,0.000343,-0.000846,-0.002093,0.00039,0.007842,0.275668,0.215123,0.058509,2.644941,0.071034,24.086786,0.011103,-1.068611,0.262746,0.014398,0.008333,-0.000977,-0.000027,0,-0,-0,-0.240014,0.13254,0.057175,0.015304,0.164095,0.010767,NotSpot
11,23.626974,2.94085,1.116177,0.185242,0.804651,0.334336,-6.330835,-33.505741,281.27655,3.871785,1.942825,1.82859,1.506332,14.053984,1.17222,25.292063,1.665089,0.219872,0.212381,0.05977,0.001528,-0.002927,-0.001524,0.001465,0.003279,0.052279,0.277549,0.223399,0.051485,2.689002,0.069357,24.205317,0.578342,-1.086746,0.264806,0.010817,0.001386,-0.001203,-0.000035,0,-0,-0,-0.252603,0.13581,0.057055,0.016707,0.164252,0.011164,NotSpot
29,25.278522,2.42992,0.96089,0.301909,0.506069,-0.214205,-0.102597,8.861909,-221.073837,-1.770939,3.062333,2.098505,1.40082,14.390709,1.22126,25.459663,0.181141,0.243885,0.198353,0.082774,-0.005801,-0.006114,-0.00134,0.003735,0.003444,0.037243,0.32088,0.266494,0.049515,2.725917,0.069788,24.325554,-0.952969,-1.134109,0.265621,0.008506,0.007026,-0.001184,-0.000038,-0,-0,-0,-0.264141,0.135907,0.056884,0.016866,0.16354,0.011244,NotSpot
29,23.754078,2.115999,1.149348,0.431262,0.341595,0.456181,-1.356956,20.615032,44.756378,1.397913,1.875242,3.79378,0.639583,14.222832,1.48621,24.621063,0.866985,0.145797,0.10777,0.025519,-0.010091,0.000085,0.00028,0.000547,0.000249,-0.063546,0.348688,0.168702,0.088436,2.419068,0.123467,23.809734,0.055656,-0.811329,0.246572,0.037483,0.00244,0.002263,0.000033,-0.000002,0,-0,-0.211528,0.082666,0.049581,0.006914,0.151322,0.007096,NotSpot
11,24.037237,2.891407,1.036985,0.350363,-0.110445,0.361426,3.626897,5.70943,-358.14917,2.204784,1.896425,3.915835,0.507394,14.158106,1.392882,24.775797,0.73856,0.148549,0.058588,0.047184,-0.002887,0.008818,-0.00093,-0.002962,0.001057,-0.159952,0.336694,0.190381,0.080833,2.456003,0.112374,23.832794,-0.204443,-0.943003,0.249611,0.033215,0.005515,0.001946,0.000023,-0.000002,0,-0,-0.210881,0.099608,0.051463,0.009021,0.154803,0.007983,NotSpot
32,24.523188,2.465056,1.165581,0.6833,-0.012366,-0.258402,-3.372865,2.316913,312.674713,0.616176,2.269094,3.912751,0.430449,14.081125,1.293675,24.938324,0.415136,0.153057,0.048396,0.016626,0.014675,0.010122,-0.002441,-0.002285,0.001617,-0.218079,0.324845,0.221782,0.072166,2.506597,0.101819,23.868088,-0.6551,-1.070236,0.253214,0.028348,0.012008,0.001362,0.000011,-0.000002,0,0,-0.212858,0.112381,0.053421,0.010856,0.158106,0.008794,NotSpot
4,24.274271,2.002691,0.702965,0.079333,0.394714,0.831531,0.002669,-51.015274,127.94146,2.626324,2.460353,3.4639,0.539609,13.986448,1.205657,25.08226,0.807989,0.209346,0.040815,0.030143,0.032604,0.005423,-0.002488,0.000169,0.001455,-0.220019,0.339933,0.254013,0.073761,2.564884,0.092887,23.918919,-0.355352,-1.163342,0.257138,0.024332,0.015346,0.000582,-0.000003,-0.000002,0,0,-0.217461,0.121395,0.055185,0.012494,0.161088,0.009521,NotSpot
25,24.333525,1.949136,0.59548,0.439505,0.334049,-0.184002,4.215132,56.053383,-521.134094,2.98412,2.373798,2.846169,0.822756,13.893656,1.140313,25.217604,0.884079,0.277676,0.07497,0.024748,0.036348,0.00127,0.000034,0.000291,-0.000792,-0.227454,0.377659,0.277394,0.086331,2.62392,0.085783,23.987276,-0.346249,-1.230328,0.260954,0.022556,0.014153,-0.000301,-0.000017,-0.000001,0,0,-0.224245,0.128423,0.056573,0.014137,0.163589,0.010175,NotSpot
22,25.030285,1.999867,0.827169,0.080176,-0.342516,0.098076,-3.949429,-5.246588,380.95639,1.252874,2.21751,2.202796,1.012658,13.844037,1.105094,25.354023,0.323738,0.314479,0.086999,0.030303,0.020743,0.000139,0.003413,-0.001263,-0.004184,-0.257783,0.409441,0.286558,0.09662,2.677863,0.080201,24.075802,-0.954483,-1.278221,0.264479,0.020619,0.010833,-0.001176,-0.000028,-0.000001,0,0,-0.233027,0.134435,0.057512,0.015857,0.165451,0.010753,NotSpot
14,25.420681,1.516002,1.362383,0.537482,-0.762562,0.481103,0.701154,-22.653137,49.924072,0.691101,1.902777,1.745756,1.044057,13.884855,1.104251,25.470703,0.050022,0.31912,0.085667,0.023891,-0.003916,-0.001234,0.003925,-0.001148,-0.004217,-0.257344,0.40995,0.287328,0.09218,2.723347,0.07585,24.179861,-1.24082,-1.290842,0.267169,0.016956,0.007122,-0.001924,-0.000035,0,0,0,-0.243091,0.13936,0.058018,0.017451,0.166538,0.01121,NotSpot
22,25.42145,2.216177,1.143708,0.099269,-0.004723,-0.54321,0.487519,6.670322,-172.14711,0.973201,1.596581,1.515573,1.0087,14.046025,1.133954,25.564423,0.142973,0.309843,0.097279,0.004774,-0.022057,-0.005417,0.000373,0.000825,0.000777,-0.207791,0.392429,0.296614,0.074335,2.759481,0.072914,24.295414,-1.126036,-1.269009,0.268773,0.012355,0.002444,-0.002433,-0.000037,0.000001,0,-0,-0.253974,0.14301,0.058243,0.018469,0.16676,0.01146,NotSpot
29,25.696386,2.735364,1.20904,0.512992,-1.180334,0.311651,-0.338047,-14.959395,160.254257,1.013332,1.495462,3.555221,1.231067,20.853748,1.800103,26.81674,1.120354,0.267382,0.248336,0.066661,0.027603,-0.002545,0.002976,0.000935,-0.007242,0.047615,1.045925,1.139418,0.05817,2.68537,0.3624,25.712069,0.015682,-1.104671,0.219399,0.034511,0.014365,-0.000492,-0.000077,-0.000002,-0,0,-0.239544,0.390939,0.136359,0.037516,0.136661,0.069835,NotSpot
18,25.251055,2.238826,1.084955,0.385323,0.331018,-0.748913,-0.047872,-8.474026,-77.386513,0.768548,1.440439,3.134673,1.780946,20.427399,1.98625,26.466461,1.215406,0.295168,0.258973,0.101372,0.040294,-0.002158,-0.002881,-0.000671,0.000417,0.065178,1.204117,1.45074,0.069982,2.648732,0.426653,25.507412,0.256357,-0.959049,0.21346,0.025311,0.019718,-0.000359,-0.000054,-0.000003,0,0,-0.219053,0.416695,0.151877,0.035931,0.134934,0.07156,NotSpot
36,24.084064,2.135339,0.917605,0.500967,0.841372,-1.55319,0.426487,73.027527,-114.137222,2.551977,1.909838,3.500365,2.60217,20.025253,2.192418,25.970274,1.886209,0.29728,0.288819,0.107051,0.020304,0.000078,-0.00645,-0.000738,0.006975,0.115511,1.38218,1.811545,0.070299,2.58865,0.479914,25.295565,1.2115,-0.674709,0.207036,0.025264,0.0098,-0.000419,-0.000024,-0.000002,0,0,-0.191572,0.432836,0.161882,0.034314,0.134616,0.071951,NotSpot
18,25.821672,3.333467,0.673466,0.129232,0.008378,0.963755,-0.570921,-16.619053,-59.89011,2.789233,1.946221,3.572534,1.98489,20.470051,2.032058,27.006384,1.184711,0.35692,0.220933,0.000814,0.042426,-0.004582,-0.003799,0.000351,-0.001489,-0.136801,1.288145,1.601476,0.086769,2.687612,0.444421,25.68117,-0.140503,-1.325214,0.21525,0.036008,0.015421,0.000144,-0.000069,-0.000002,0,0,-0.235837,0.419977,0.154586,0.036377,0.134768,0.0728,NotSpot
18,23.348787,2.483437,1.060248,0.462161,-0.050614,0.445909,1.821204,-73.565926,54.035553,3.081524,2.615718,4.57371,3.695401,19.589178,2.371755,25.353844,2.005056,0.34144,0.204125,0.051985,-0.020984,0.000948,-0.004022,0.000969,0.005021,0.189299,1.545161,2.115606,0.063047,2.513159,0.509934,25.093349,1.744562,-0.260494,0.200997,0.032896,0.00721,-0.000611,0.000011,-0.000001,-0,0,-0.160891,0.43583,0.163658,0.032764,0.135422,0.070916,NotSpot
29,25.882055,1.572591,0.454282,0.365129,-0.667759,-0.338097,3.055416,5.595799,-60.873848,0.753179,2.764161,4.34532,2.38335,20.185131,2.227981,26.547228,0.665173,0.32302,0.267522,0.10482,-0.006483,-0.006039,-0.001205,0.0016,-0.002395,-0.160318,1.453302,1.91686,0.078946,2.615257,0.477286,25.49699,-0.385065,-1.050238,0.209401,0.024641,0.023951,-0.000024,-0.000035,-0.000001,0,0,-0.208711,0.430239,0.160852,0.035051,0.136046,0.07254,NotSpot
54,28.102581,1.775068,1.360184,1.097773,-0.874313,-2.006795,0.138331,77.387253,57.111103,-2.037479,2.214479,3.620553,1.941655,20.874176,2.075787,27.545118,-0.557463,0.415863,0.256241,0.225693,-0.00393,-0.008814,0.00194,-0.000359,-0.00592,-0.44641,1.277985,1.57684,0.101193,2.69499,0.42141,25.88203,-2.220551,-1.663088,0.216892,0.049578,0.017046,0.00046,-0.000068,0,0,0,-0.249424,0.397612,0.1405,0.036855,0.13605,0.07057,NotSpot
18,23.107908,4.000433,1.245319,0.985161,-0.425102,-0.074776,-2.18322,27.060228,-12.007006,1.769953,2.985209,5.410136,4.889578,19.069653,2.482525,24.647423,1.539515,0.376892,0.05373,0.031465,-0.051931,-0.000866,0.001535,0.001995,-0.000865,0.354627,1.612103,2.180649,0.062345,2.434439,0.508351,24.917706,1.809797,0.270283,0.196145,0.047363,0.01652,-0.000837,0.000045,-0,-0,-0,-0.132262,0.425683,0.15721,0.031515,0.137183,0.06878,NotSpot
22,25.563879,2.545803,2.249272,0.446243,0.103373,-0.45476,-5.204519,-12.265255,122.744858,-0.149713,2.188129,4.37213,3.584514,19.819042,2.365345,25.893042,0.329163,0.318626,0.235474,0.118443,-0.049674,-0.007492,0.001026,0.001686,0.00176,-0.035291,1.542222,2.04481,0.064642,2.535353,0.480178,25.331429,-0.23245,-0.561613,0.204528,0.03935,0.015633,-0.000255,0.000004,0.000001,0,-0,-0.180811,0.426895,0.158676,0.033891,0.138347,0.070925,NotSpot
22,27.420761,2.22444,1.597283,0.456344,0.109575,0.107239,2.309634,-28.888203,-83.21283,-1.083502,2.137502,3.816623,3.257759,20.654125,2.226325,26.923161,-0.497601,0.367229,0.302146,0.250202,-0.0422,-0.009274,-0.000194,-0.000366,0.002646,-0.315285,1.388752,1.736357,0.085273,2.617213,0.427669,25.730255,-1.690506,-1.192905,0.212195,0.041708,0.030975,0.000285,-0.000028,0.000002,0,-0,-0.222927,0.400292,0.141898,0.035976,0.138474,0.069971,NotSpot
25,22.238869,3.743486,2.771348,0.3083,-0.470159,-0.82494,-2.461649,23.24324,95.900444,0.663837,3.274008,6.499489,4.252818,18.451576,2.505294,23.988676,1.749807,0.42718,0.325243,0.120119,-0.051253,-0.002762,0.005258,0.000683,-0.004033,0.632304,1.490788,1.892949,0.110412,2.367167,0.473331,24.788925,2.550056,0.800249,0.193415,0.063597,0.018184,-0.001016,0.000073,0.000001,-0,-0,-0.111635,0.406895,0.145835,0.030828,0.139938,0.066158,NotSpot
36,24.007925,2.291677,1.673213,0.1345,0.035854,-0.818499,-0.457063,28.822807,-109.510223,0.483964,3.112435,5.523837,3.840265,19.336283,2.423175,25.141651,1.133726,0.358712,0.277062,0.22566,-0.063382,-0.005764,0.003036,0.000268,0.003044,0.30731,1.451213,1.824435,0.071256,2.462903,0.450623,25.203865,1.19594,0.062214,0.201521,0.055498,0.011808,-0.00045,0.000041,0.000002,0,-0,-0.157832,0.412716,0.150085,0.033196,0.141619,0.068585,NotSpot
32,25.596203,1.636091,0.751771,0.130067,0.408245,0.959922,-0.571281,-5.979568,-87.60482,-0.754253,3.30753,5.630992,3.714868,20.295534,2.309811,26.08378,0.487577,0.376547,0.348407,0.087511,-0.056692,-0.005865,-0.000881,0.001016,0.005978,0.115651,1.356508,1.611592,0.075687,2.543187,0.404662,25.607029,0.010826,-0.476751,0.209129,0.04671,0.036033,0.000132,0.000015,0.000003,0,-0,-0.198452,0.39137,0.136791,0.035415,0.142004,0.068399,NotSpot
4,20.381479,4.604138,1.0729,0.729402,-0.426468,2.034192,3.036441,-51.593998,-65.812347,4.947637,2.487439,6.258713,2.99326,17.766953,2.454144,23.629789,3.24831,0.662436,0.359402,0.166101,-0.028474,-0.002186,0.005172,-0.001581,-0.002987,0.855737,1.233655,1.417996,0.237182,2.325,0.410741,24.722876,4.341396,1.093086,0.193577,0.072993,0.016364,-0.001101,0.000089,0.000002,-0,-0,-0.10422,0.387834,0.134909,0.030919,0.143869,0.063769,NotSpot
11,21.554691,2.91105,1.701406,0.500858,-0.822957,1.462427,3.057831,-4.330301,49.118015,5.113314,2.981962,6.070082,3.182474,18.747534,2.408656,24.567617,3.012926,0.583902,0.374257,0.273018,-0.05143,0.000105,0.004289,-0.001085,-0.001452,0.685142,1.149468,1.325756,0.175725,2.412912,0.393543,25.130882,3.576191,0.563265,0.20118,0.066528,0.010756,-0.000554,0.000071,0.000003,-0,-0,-0.145408,0.394497,0.139596,0.033223,0.145939,0.066256,NotSpot
22,22.992168,1.713771,1.307134,0.667145,-0.170582,-1.605016,-5.08575,-2.586819,122.074692,1.073781,3.2219,6.085478,3.439942,19.793314,2.326735,25.326624,2.334455,0.508284,0.39494,0.271164,-0.050487,0.001678,0.000415,0.001539,0.001257,0.63206,1.072471,1.18081,0.123715,2.488852,0.356134,25.529348,2.53718,0.202724,0.208472,0.058693,0.032133,0.000051,0.000054,0.000003,-0,-0,-0.181912,0.376248,0.128551,0.035471,0.146617,0.066564,NotSpot
11,19.926373,4.805869,2.698627,0.687922,0.095715,0.63747,0.263121,14.423422,-56.919209,8.192419,1.39424,5.831785,3.079631,17.082218,2.368602,23.813984,3.887611,0.664139,0.299254,0.200291,-0.007922,-0.000906,0.002545,-0.002263,-0.000303,0.763101,1.149082,1.206981,0.256157,2.316303,0.334485,24.727188,4.800816,0.913204,0.197091,0.071758,0.012525,-0.001091,0.00009,0.000002,-0,-0,-0.112807,0.376412,0.129035,0.031891,0.149084,0.062149,NotSpot
25,20.926081,3.910083,2.11229,0.773073,-0.622067,-0.15657,-0.716889,-28.893827,4.853042,5.2493,1.7385,5.271956,3.547389,18.102333,2.349318,24.481453,3.555372,0.677593,0.346797,0.252117,-0.033803,0.006169,0.002859,-0.001532,-0.003921,0.772272,0.917745,0.940303,0.254802,2.395969,0.321,25.122099,4.196018,0.640646,0.204026,0.06807,0.011342,-0.000562,0.000088,0.000003,-0,-0,-0.147298,0.379969,0.131851,0.034106,0.151368,0.064495,NotSpot
25,21.55076,2.920041,1.691939,1.50968,-0.396722,-0.283481,3.648841,28.267487,37.796143,3.1023,1.717968,5.090745,3.318269,19.184319,2.294413,25.009256,3.458496,0.65597,0.403394,0.182897,-0.037724,0.009589,0.000659,0.000036,-0.002481,0.876467,0.735487,0.737991,0.221288,2.466568,0.292006,25.508539,3.957779,0.499283,0.210772,0.06241,0.02953,0.000041,0.000081,0.000002,-0,-0,-0.177892,0.362112,0.121325,0.036311,0.152284,0.065008,NotSpot
29,23.632629,3.060841,2.094165,0.513414,-0.018975,-0.003875,-1.090683,33.024483,58.863312,1.48009,1.406541,5.141303,3.059439,20.089792,2.109689,25.243343,1.610714,0.519229,0.154007,0.017074,0.049675,0.004803,-0.002,-0.002098,0.000462,0.348148,1.018553,0.978029,0.067344,2.403127,0.199598,25.019049,1.386419,-0.224295,0.206294,0.021256,0.015448,-0.000422,0.000002,-0.000003,-0,0,-0.200486,0.216927,0.05282,0.01848,0.116693,0.013218,NotSpot
32,24.302124,2.172482,1.977578,1.626001,-0.367684,-1.312012,5.238004,18.658722,-128.112915,-1.820905,1.682788,4.88353,3.269036,20.28088,2.216945,24.983213,0.681089,0.542189,0.208994,0.049593,0.047444,0.006647,-0.001134,-0.00245,-0.000178,0.283602,1.129478,1.167098,0.077142,2.381336,0.234633,24.908278,0.606153,-0.074936,0.200322,0.027431,0.004327,0.000076,0.000012,-0.000003,-0,0,-0.177218,0.231943,0.055647,0.018943,0.113995,0.014416,NotSpot
29,24.02248,2.503488,1.826913,0.494059,-0.124645,0.124803,0.277836,-21.037752,17.999163,-1.170633,2.522431,5.063685,3.896252,20.271002,2.312726,24.599337,0.576857,0.546429,0.20698,0.020109,0.028359,0.004778,0.000529,-0.002341,-0.000896,0.31934,1.26274,1.36996,0.083741,2.360298,0.270117,24.797264,0.774784,0.197927,0.194802,0.03307,0.008904,0.000536,0.000017,-0.000003,-0,0,-0.152828,0.239487,0.056951,0.018631,0.111648,0.01537,NotSpot
22,22.470785,2.880244,0.961437,0.507841,-0.458637,0.745348,-1.702089,23.711231,106.329185,2.426647,3.131342,5.605109,3.933808,20.071905,2.392559,24.086578,1.615793,0.524306,0.050283,0.045783,0.011119,-0.002554,0.000579,-0.001276,-0.000396,0.519806,1.345673,1.493153,0.086236,2.343345,0.30241,24.701763,2.230978,0.615185,0.190487,0.036659,0.024173,0.001007,0.000017,-0.000001,0,0,-0.129654,0.239143,0.056353,0.017847,0.109807,0.016019,NotSpot
14,21.574251,2.487366,0.401196,0.015128,-0.525356,0.666678,0.180586,-38.448624,-29.334951,2.101297,2.998314,4.593584,3.415632,19.746679,2.451907,23.583567,2.009315,0.472431,0.195566,0.091831,0.006542,-0.012381,-0.00054,0.001884,0.000726,0.759827,1.313574,1.464895,0.093294,2.33343,0.32811,24.633028,3.058777,1.049461,0.187494,0.04233,0.035498,0.00153,0.000017,-0,0,0,-0.109666,0.2318,0.054189,0.016758,0.108613,0.016426,NotSpot
22,21.581387,3.241275,1.182004,0.887159,-0.484435,0.175301,-1.16175,-20.199005,73.423698,3.53612,2.764446,5.80691,3.917526,20.158493,2.186727,24.412197,2.830811,0.659231,0.203235,0.058817,0.035686,-0.002112,0.002087,0.002847,-0.004877,0.803649,0.952775,0.907406,0.079463,2.311398,0.197361,24.880129,3.298742,0.467932,0.199886,0.036246,0.01312,-0.00041,0.000023,-0.000003,-0,0,-0.17676,0.200351,0.047476,0.016134,0.113488,0.012251,NotSpot
29,22.369406,3.02331,2.167356,0.777999,-0.427672,0.025458,1.836923,1.431098,27.414633,0.077955,2.317136,5.786169,3.611398,20.352428,2.278561,24.088198,1.718792,0.66506,0.235155,0.153915,0.04417,0.000572,0.001113,0.001075,-0.003035,0.7463,1.086642,1.108437,0.094443,2.292314,0.229864,24.759974,2.390568,0.671776,0.193672,0.042061,0.0012,0.000224,0.00004,-0.000003,-0,0,-0.150411,0.211527,0.048988,0.016271,0.11084,0.013266,NotSpot
25,21.880316,3.135889,2.192996,0.90222,0.837787,-0.020356,-0.559294,3.66529,-58.108192,0.040673,2.842394,6.210901,3.977569,20.335373,2.348073,23.639307,1.758991,0.647213,0.284174,0.121985,0.038041,0.005323,-0.002129,-0.002586,0.002979,0.809402,1.213458,1.287411,0.109416,2.275707,0.262332,24.640917,2.760601,1.00161,0.188053,0.048039,0.017068,0.0008,0.000051,-0.000003,-0,0,-0.122946,0.212755,0.048778,0.015406,0.108598,0.014125,NotSpot
11,19.835119,3.206738,0.988887,0.076058,1.214066,0.456448,-2.466184,-14.599488,-103.607918,4.271683,3.004241,6.242105,4.086444,20.125357,2.399561,23.090601,3.255482,0.604963,0.34749,0.071522,0.02872,0.004283,-0.004553,-0.003324,0.004249,1.023974,1.23603,1.331052,0.124264,2.265014,0.291727,24.540937,4.705818,1.450336,0.183848,0.05391,0.032454,0.001343,0.000057,-0.000001,0,0,-0.097485,0.204689,0.046921,0.013934,0.106945,0.014801,NotSpot
29,19.253059,2.2568,0.754422,0.485516,0.249757,-0.810224,-0.818563,35.749477,201.280701,2.525707,2.683186,4.320515,3.794241,19.795359,2.438611,22.622007,3.368948,0.544826,0.457396,0.208509,0.020755,-0.005266,-0.003826,0.00081,-0.000131,1.210731,1.113303,1.198142,0.151311,2.263865,0.315437,24.474194,5.221134,1.852186,0.181236,0.062702,0.041696,0.001879,0.000059,-0,0,0,-0.076838,0.190868,0.044463,0.012147,0.106044,0.015499,NotSpot
7,19.88188,1.710546,0.423789,0.370338,-0.123748,0.655121,2.718913,-34.98402,-94.32489,1.657096,2.741982,3.084376,2.386483,19.4498,2.466237,22.422991,2.541111,0.628588,0.418907,0.167464,0.012355,-0.014649,-0.001427,0.004762,-0.002287,1.21496,0.973528,1.014907,0.218803,2.275087,0.332184,24.453365,4.571486,2.030375,0.180507,0.074815,0.041563,0.002419,0.00006,0.000001,0,-0,-0.064129,0.178816,0.04282,0.010269,0.10605,0.017159,NotSpot
7,19.46751,2.698544,1.77701,1.405251,-0.684746,0.207292,5.206234,-5.679011,-109.63295,5.880805,2.826378,6.784021,3.145565,20.098944,2.190883,23.811989,4.344479,0.764422,0.460313,0.045342,0.022041,-0.002251,0.001762,0.005081,-0.005213,1.179393,0.615134,0.623923,0.118704,2.238345,0.184605,24.776426,5.308916,0.964437,0.195895,0.048972,0.011646,-0.000655,0.000037,-0.000002,-0,0,-0.158568,0.175957,0.042381,0.012541,0.111444,0.011158,NotSpot
22,20.410988,2.531447,1.963646,0.156294,-0.411288,-0.281245,-2.249255,-15.83,133.767654,0.724094,2.696672,6.37958,3.240103,20.326605,2.265235,23.438093,3.027105,0.771411,0.517692,0.137148,0.030573,-0.000343,0.000674,0.00314,-0.003152,1.151956,0.764557,0.798951,0.146644,2.22213,0.213335,24.652651,4.241663,1.214558,0.189612,0.054823,0.003898,0.000068,0.00006,-0.000002,-0,0,-0.130891,0.18349,0.042693,0.012443,0.108857,0.011951,NotSpot
25,19.814756,2.901409,2.13688,0.362603,0.740705,-0.268894,-2.386695,19.465298,-49.150173,1.127132,3.099076,6.15309,3.830652,20.34914,2.3059,22.963297,3.14854,0.743846,0.55981,0.081146,0.028719,0.005912,-0.002721,-0.001533,0.002984,1.22251,0.905072,0.948925,0.168676,2.209766,0.241758,24.532137,4.717381,1.56884,0.184023,0.061004,0.020669,0.000735,0.000077,-0.000002,-0,0,-0.102351,0.179287,0.041652,0.011086,0.106723,0.012749,NotSpot
4,17.673994,2.951295,2.270813,1.167383,1.071756,0.404794,-1.869627,-12.392447,64.449677,6.38949,2.47178,5.4237,4.041269,20.183754,2.329075,22.434179,4.760185,0.68873,0.581201,0.135528,0.023079,0.008222,-0.004347,-0.003162,0.003813,1.405459,0.909711,0.965517,0.180956,2.204983,0.267727,24.434042,6.760048,1.999863,0.179986,0.067195,0.036203,0.001346,0.000089,-0.000001,-0,0,-0.076588,0.165347,0.039701,0.009119,0.105249,0.013572,NotSpot
29,17.711668,2.123363,1.449728,0.681841,0.306619,-1.476261,1.955915,23.070057,-104.10527,2.89125,2.171494,4.217892,3.05278,19.903055,2.358898,22.052158,4.34049,0.603634,0.596522,0.299497,0.01547,0.001401,-0.002733,-0.000335,-0.00033,1.499653,0.786048,0.847015,0.201024,2.212253,0.289721,24.37463,6.662962,2.322472,0.177745,0.07437,0.046365,0.001909,0.000094,-0,0,0,-0.057009,0.1491,0.03809,0.007281,0.104617,0.014837,NotSpot
22,19.311689,1.647407,1.063854,0.318283,-0.093193,0.197365,-0.422458,-31.904961,58.929184,0.26527,2.487133,3.07373,2.406373,19.608326,2.39991,22.014345,2.702656,0.61917,0.502329,0.239427,0.006791,-0.008766,-0.000128,0.002718,-0.002282,1.360926,0.785909,0.800365,0.237521,2.23545,0.307304,24.367699,5.056009,2.353354,0.177629,0.082069,0.048465,0.00243,0.000094,0.000001,0,-0,-0.047095,0.145178,0.038151,0.005974,0.104996,0.017886,NotSpot
14,18.92901,2.865935,1.875798,1.573771,-0.062773,-0.94544,2.366086,10.875169,54.860352,6.315503,2.189789,7.440219,2.876908,19.900164,2.12684,23.726711,4.797701,0.705539,0.517684,0.048069,0.007415,0.003468,-0.001027,0.003294,-0.000029,1.175154,0.488075,0.423562,0.18418,2.191619,0.165551,24.721909,5.792898,0.995197,0.194765,0.05564,0.010315,-0.00112,0.000041,-0,-0,0,-0.14944,0.153711,0.039255,0.009051,0.110829,0.010602,NotSpot
